,date,extend,id,days_from_start,month,cat_id,sst_avg,air_avg,dlwrf_avg,dswrf_avg,prate_avg,runof_avg,shum_avg,csdlf_avg,csdsf_avg,uswrf_avg,sf
231,2001/4/1,14.85683333,1,8126,4,1,12.12000275,276.8272705,289.1964111,180.101593,2.69E-05,1.312601833,7.935818672,262.704895,234.8111725,54.04790878,10.5
232,2001/5/1,13.5096129,1,8156,5,1,12.27858448,278.8707275,296.5830078,190.1864014,2.74E-05,1.175640363,8.205021858,270.5470886,246.0352173,61.33194733,6.5
233,2001/6/1,11.45593333,1,8187,6,1,12.57428169,280.2932129,303.0566406,191.484314,2.93E-05,1.073307499,8.608095169,277.3753357,250.5473785,55.9352951,0
234,2001/7/1,9.070354839,1,8217,7,1,12.98985767,280.7270508,307.9875183,184.8270721,2.99E-05,0.944466126,8.926815033,282.4747009,244.9155579,49.83137512,0
235,2001/8/1,7.460806452,1,8248,8,1,13.21250439,280.2251892,305.6954651,174.8530273,2.79E-05,0.901858104,8.889333725,280.6351624,233.0556335,42.74067688,0
236,2001/9/1,6.732166667,1,8279,9,1,13.05741596,279.3050537,299.8044434,168.1447449,2.67E-05,0.90130231,8.38008213,273.4911804,225.3976593,40.13674927,1.03
237,2001/10/1,8.298290323,1,8309,10,1,12.6044054,278.1755371,292.2040405,179.8230591,2.61E-05,0.918663643,7.957470894,265.2050476,237.7611084,50.95194626,0.3
238,2001/11/1,10.65783333,1,8340,11,1,12.18515587,277.9975891,289.0352173,197.0391693,2.70E-05,1.027022315,7.72713232,261.9316406,259.4229126,63.55895233,7.3
239,2001/12/1,12.49074194,1,8370,12,1,12.00756359,277.8595276,289.5139771,205.4620667,2.67E-05,1.185280519,7.699539185,261.6987915,271.4970703,68.02119446,4.7
240,2002/1/1,14.2726129,1,8401,1,1,11.97433567,277.3655396,288.3786316,199.6472626,2.63E-05,1.383301504,7.724935532,260.9292297,266.0594177,63.04473495,18.5
241,2002/2/1,15.34235714,1,8432,2,1,11.98428249,276.256134,285.1057434,185.3361053,2.62E-05,1.504190786,7.759100914,258.195282,248.2755127,53.23679733,8.3
242,2002/3/1,15.34890323,1,8460,3,1,12.09026527,276.8104248,289.0274658,173.5638123,2.71E-05,1.447726365,7.883976936,261.7953186,231.5619202,46.49078751,22.6
243,2002/4/1,14.29943333,1,8491,4,1,12.14080143,277.2569275,290.5025635,178.8807831,2.67E-05,1.292608747,7.939757824,263.3581238,234.8453522,53.65397644,0.1
244,2002/5/1,12.9706129,1,8521,5,1,12.30124664,279.583374,298.2543335,191.0558319,2.72E-05,1.144224976,8.256924629,272.1495667,245.8417816,60.83748245,1.6
245,2002/6/1,11.5834,1,8552,6,1,12.58495903,280.4566956,304.9973755,190.9936829,2.92E-05,1.047052672,8.6994133,278.92099,250.4016571,56.04494095,0
246,2002/7/1,9.27416129,1,8582,7,1,12.95983028,280.8714294,308.3601379,184.327713,2.92E-05,0.927747437,8.945825577,282.6617432,245.0124054,49.83932495,0
247,2002/8/1,6.599,1,8613,8,1,13.1469593,280.473938,306.8973083,173.7110138,2.80E-05,0.914337391,8.820980072,281.0996094,233.2362366,42.37615967,0
248,2002/9/1,5.827133333,1,8644,9,1,12.99418449,279.5304565,300.6055298,167.9355316,2.68E-05,0.905784697,8.360913277,274.1738892,225.4487305,39.88171768,0
249,2002/10/1,8.161903226,1,8674,10,1,12.57674599,278.3735352,292.7845764,178.9107819,2.62E-05,0.912153352,7.906810284,266.0451355,237.5696716,51.40546036,16.1
250,2002/11/1,10.34186667,1,8705,11,1,12.16435242,277.6667175,288.4286194,196.7988586,2.67E-05,1.017351156,7.703603745,261.5866394,259.5163879,64.28638458,13
251,2002/12/1,12.60845161,1,8735,12,1,12.01678181,277.6568909,289.2019958,204.1008911,2.65E-05,1.182410027,7.691336155,261.4683533,271.4465637,68.23184967,0.5
252,2003/1/1,14.39083871,1,8766,1,1,11.94811153,277.5172729,288.868103,199.6816559,2.63E-05,1.381274346,7.736608505,261.5568542,266.0140991,63.79555893,0.5
253,2003/2/1,15.19314286,1,8797,2,1,12.01219368,276.230011,285.6545105,185.3049622,2.56E-05,1.503989883,7.756991863,258.7588196,248.3328094,54.03950119,22.8
254,2003/3/1,15.48490323,1,8825,3,1,12.05205917,275.9808655,285.425415,174.3339233,2.63E-05,1.459445063,7.777844906,258.838501,231.8713074,47.55373764,34.7
255,2003/4/1,14.51206667,1,8856,4,1,12.1070528,277.3819275,291.1776123,179.1489868,2.67E-05,1.291328501,7.953429699,264.3058167,234.4969482,53.60108566,6.2
256,2003/5/1,13.01606452,1,8886,5,1,12.27511787,279.2037659,298.4374084,188.4379425,2.76E-05,1.137487946,8.286086082,271.4325562,245.6464996,59.16915894,5.2
257,2003/6/1,11.60403333,1,8917,6,1,12.60908318,280.1957703,303.8378296,191.3641052,2.85E-05,1.05014935,8.64013195,277.7880249,250.317215,56.427948,0
258,2003/7/1,9.214774194,1,8947,7,1,13.06477642,280.7052612,307.9770813,184.9250793,2.96E-05,0.908310633,8.982571602,282.3636475,245.0733032,50.07408905,0
259,2003/8/1,6.935870968,1,8978,8,1,13.30177021,280.688324,307.3417053,174.4034729,2.79E-05,0.909450818,8.922687531,281.5200806,233.3153229,42.34907532,0
260,2003/9/1,6.1161,1,9009,9,1,13.09627724,279.6072083,300.8299255,168.6213531,2.72E-05,0.931467965,8.467627525,274.4901733,225.4533691,40.06129074,0
261,2003/10/1,7.848290323,1,9039,10,1,12.65675163,278.464447,293.4217224,179.9220428,2.62E-05,0.924857765,7.972080708,266.5131531,237.5832825,51.18217087,0.4
262,2003/11/1,10.12533333,1,9070,11,1,12.21944141,277.7719727,289.5088806,196.7216034,2.66E-05,1.034596648,7.737046719,262.0218811,259.2290955,64.08747864,7.5
263,2003/12/1,12.58835484,1,9100,12,1,11.98312283,278.0567017,290.0970459,204.2823181,2.69E-05,1.171962022,7.719108582,262.3326721,271.1804504,67.82225037,9.9
264,2004/1/1,14.02641935,1,9131,1,1,11.9431448,277.3439636,288.9613953,199.8336182,2.56E-05,1.391444219,7.739890575,261.40448,266.1330261,63.38380814,12
265,2004/2/1,14.91437931,1,9162,2,1,12.00262833,276.6122437,285.8226929,186.4567261,2.62E-05,1.521080522,7.737471104,259.364624,248.2075348,53.75505066,18
266,2004/3/1,14.99258065,1,9191,3,1,12.03522968,276.0934448,286.3005371,174.0405426,2.66E-05,1.463700691,7.818529129,259.6499939,231.6346436,46.89007187,7.9
267,2004/4/1,13.98733333,1,9222,4,1,12.12119198,277.5406494,291.4057312,179.8786774,2.66E-05,1.287296003,7.999411106,264.9631653,234.6703186,53.75039673,14.9
268,2004/5/1,12.55841935,1,9252,5,1,12.25050545,278.9228821,296.6903076,189.7510681,2.73E-05,1.169837897,8.210139275,270.5242615,246.0173492,59.87483978,1.99
269,2004/6/1,11.44706667,1,9283,6,1,12.52486992,280.2808533,303.9281616,190.9776764,2.91E-05,1.068332882,8.613629341,277.7654724,250.4792786,56.56381226,0
270,2004/7/1,9.431354839,1,9313,7,1,12.98202324,280.1296997,306.4205322,185.3469238,2.86E-05,0.9410912,8.898138046,280.8896179,244.9013519,50.20583344,0
271,2004/8/1,6.85483871,1,9344,8,1,13.24402046,280.1557922,305.176178,174.5309296,2.80E-05,0.893907781,8.823642731,279.5306702,233.1025543,42.58113098,0
272,2004/9/1,5.9845,1,9375,9,1,13.12774181,279.370636,299.8944397,168.1911469,2.75E-05,0.894015949,8.366333961,273.2203674,225.5886841,40.38481903,0
273,2004/10/1,7.925290323,1,9405,10,1,12.62541771,278.2964172,292.7252502,180.1600342,2.64E-05,0.904932837,7.943962574,265.7810974,237.9947357,51.79890442,0
274,2004/11/1,10.34326667,1,9436,11,1,12.24725342,277.6965942,288.2142639,199.103775,2.62E-05,1.007412992,7.723799706,261.3688965,259.7299194,64.9626236,17.6
275,2004/12/1,12.55358065,1,9466,12,1,12.05020237,277.6671448,288.711792,206.0577393,2.69E-05,1.164500594,7.73509264,261.2966919,271.3329468,68.25738525,6.7
276,2005/1/1,13.66145161,1,9497,1,1,12.01181698,277.9172668,291.0833435,199.8395538,2.62E-05,1.367729716,7.80556345,263.3110352,265.6514893,62.6786499,15.9
277,2005/2/1,14.37285714,1,9528,2,1,12.05236244,276.9013672,288.4646912,185.1150208,2.58E-05,1.47110203,7.801801205,260.9532776,247.8682709,53.47958374,3.3
278,2005/3/1,14.6866129,1,9556,3,1,12.09393406,276.4206543,287.2428589,174.5824127,2.59E-05,1.440186502,7.858830452,260.6203308,231.5001373,47.21757126,11.2
279,2005/4/1,14.08983333,1,9587,4,1,12.14840221,277.5056763,291.1551208,180.6264801,2.63E-05,1.28318064,8.00961113,264.7906799,234.6754456,54.03091431,21.8
280,2005/5/1,12.91109677,1,9617,5,1,12.33531284,279.4544067,298.5349731,190.7733154,2.69E-05,1.15498796,8.358994484,272.8485413,245.6181335,59.58597946,0.2
281,2005/6/1,11.16203333,1,9648,6,1,12.68017483,280.8234253,305.9019775,192.188858,2.80E-05,1.053901288,8.790543556,280.353302,250.0996246,56.7864151,0
282,2005/7/1,8.648741935,1,9678,7,1,13.10094547,280.9021912,309.2715454,184.8084259,2.97E-05,0.932628977,9.044371605,283.5978394,244.7852936,49.79715347,0
283,2005/8/1,6.301129032,1,9709,8,1,13.34729671,280.5702209,307.106842,174.5535583,2.79E-05,0.919900448,8.929857254,281.5292664,233.0706482,42.40070343,0
284,2005/9/1,5.503766667,1,9740,9,1,13.14848709,279.6128235,300.9245605,168.026886,2.72E-05,0.925590483,8.503432274,274.8189697,225.3870087,40.20439148,0
285,2005/10/1,7.351967742,1,9770,10,1,12.65528297,278.7878113,294.8658447,179.1691284,2.67E-05,0.923984973,8.030755043,267.8170776,237.5535736,51.21302032,6.95
286,2005/11/1,10.21633333,1,9801,11,1,12.19695759,278.0795288,290.1430054,197.3161774,2.62E-05,1.038957589,7.72848177,262.9296265,259.5037537,64.26721954,1.9
287,2005/12/1,12.2276129,1,9831,12,1,11.98480892,278.230072,290.5118713,206.0064545,2.58E-05,1.199652842,7.717879772,263.5832214,271.0220947,67.62853241,6.3
288,2006/1/1,13.46558065,1,9862,1,1,11.93899727,277.6253662,290.2002869,199.2259064,2.71E-05,1.438116656,7.78483057,262.4059143,265.9274597,62.55886459,5.5
289,2006/2/1,14.32496429,1,9893,2,1,12.00588226,276.7082825,287.6879578,185.8578033,2.55E-05,1.549125048,7.82502985,260.5836792,248.0434723,53.42706299,11.4
290,2006/3/1,14.42096774,1,9921,3,1,12.04797649,276.415802,287.0500488,174.450592,2.61E-05,1.472697755,7.845983505,260.7872314,231.6090698,46.91057968,23.3
291,2006/4/1,13.90586667,1,9952,4,1,12.13784122,277.5126038,291.2538147,180.2836761,2.63E-05,1.326990558,8.014010429,265.1771851,234.5110321,53.44439697,2.9
292,2006/5/1,12.51735484,1,9982,5,1,12.30469894,279.0584412,297.6767578,189.3484955,2.70E-05,1.157035685,8.265807152,271.6036072,245.5270386,57.82531357,0.1
293,2006/6/1,10.9195,1,10013,6,1,12.62810421,280.4686584,305.4370117,190.3408356,2.92E-05,1.060386787,8.733072281,279.5011292,250.1594086,55.41891098,0
294,2006/7/1,8.45983871,1,10043,7,1,13.08876324,280.4880981,308.5952148,183.7049103,2.96E-05,0.959418639,9.014296532,282.9697876,244.723465,49.47628403,0
295,2006/8/1,6.495612903,1,10074,8,1,13.32677364,280.6360168,307.5317383,173.8843842,2.83E-05,0.943848297,8.912446022,281.4681091,233.2730255,42.20658875,0
296,2006/9/1,5.862433333,1,10105,9,1,13.10875416,279.4501343,300.916626,168.1867218,2.72E-05,0.937540637,8.488267899,274.7052002,225.349411,40.24383926,0
297,2006/10/1,7.541096774,1,10135,10,1,12.60915947,278.4315186,294.5469971,178.6259308,2.68E-05,0.943455307,8.06705761,267.5298767,237.4086304,51.36743164,15.2
298,2006/11/1,9.658733333,1,10166,11,1,12.19230747,278.1005859,290.1413269,198.1487732,2.68E-05,1.046220743,7.800332069,263.1235046,259.1421509,64.37889099,12
299,2006/12/1,11.95467742,1,10196,12,1,12.01831532,277.6566772,288.3421021,206.4874573,2.71E-05,1.226566649,7.763123989,261.4686279,271.7062683,68.97590637,45.5
300,2007/1/1,13.70303226,1,10227,1,1,11.94050407,277.6810913,289.7798157,199.8624878,2.65E-05,1.403847399,7.828716278,262.7325134,265.8088989,63.32587433,27.5
301,2007/2/1,14.51325,1,10258,2,1,12.0030508,276.550415,286.2797546,186.5654144,2.55E-05,1.516316005,7.789916992,260.0361938,248.3654633,54.00170517,15.3
302,2007/3/1,14.54209677,1,10286,3,1,12.03327847,276.1801453,286.8826904,174.0297546,2.71E-05,1.465352098,7.878543377,260.4167786,231.6507416,47.14958191,4.5
303,2007/4/1,13.8452,1,10317,4,1,12.10197449,277.7184143,292.3106689,180.0363617,2.69E-05,1.313171423,8.052354813,266.2580261,234.2019958,53.48022461,2.2
304,2007/5/1,12.77967742,1,10347,5,1,12.27444267,279.4053345,298.4138184,189.2200623,2.71E-05,1.172679167,8.350748062,272.5056458,245.661377,59.60650635,1.99
305,2007/6/1,11.22006667,1,10378,6,1,12.62598896,280.7434082,305.6627502,191.563324,2.95E-05,1.073850234,8.729434967,279.9984436,250.1082458,56.20905304,0
306,2007/7/1,7.94283871,1,10408,7,1,13.05511475,281.0008545,309.0912476,184.4613037,2.91E-05,0.952302854,9.029097557,283.8003235,244.913208,49.17206192,0
307,2007/8/1,5.342322581,1,10439,8,1,13.28851223,280.4669495,307.7826538,172.9383545,2.85E-05,0.944523988,8.943552017,281.9975891,233.0810547,41.67578506,0
308,2007/9/1,4.267266667,1,10470,9,1,13.07370472,279.31073,300.3900757,167.5919952,2.74E-05,0.990161853,8.458548546,273.8644714,225.4636536,40.05952835,0
309,2007/10/1,6.039709677,1,10500,10,1,12.56491184,278.6612244,293.4762268,179.12677,2.72E-05,0.971307998,7.981070518,266.6824646,237.5048981,51.5462532,0.1
310,2007/11/1,9.760166667,1,10531,11,1,12.05940723,277.9136047,288.2432251,197.1758881,2.67E-05,1.046045672,7.677431583,261.5216064,259.2246094,64.43488312,5.9
311,2007/12/1,12.03396774,1,10561,12,1,11.83968925,277.6279297,288.3679504,205.6434631,2.72E-05,1.199122973,7.641129017,260.733429,271.5966187,69.81382751,30
312,2008/1/1,13.88725806,1,10592,1,1,11.83051109,276.6240234,286.1082153,199.7626953,2.63E-05,1.388414269,7.647885323,258.5274963,266.4545898,64.42684174,10.3
313,2008/2/1,14.95344828,1,10623,2,1,11.85734272,276.0924988,283.9297485,186.7705994,2.67E-05,1.555915498,7.632292271,257.4151611,248.5392303,54.57248688,10.4
314,2008/3/1,15.17890323,1,10652,3,1,11.92253399,276.0751648,285.0002136,174.9013977,2.55E-05,1.480085218,7.735738754,259.1699524,231.6214905,47.28046799,17.6
315,2008/4/1,14.35193333,1,10683,4,1,12.00572205,277.4879761,290.3018494,181.3038635,2.66E-05,1.295732283,7.883813381,264.0881653,234.9272156,54.27341461,7.9
316,2008/5/1,12.974,1,10713,5,1,12.17637253,279.0342407,296.5233765,191.548233,2.67E-05,1.150248723,8.201260567,271.0108032,245.9452362,60.2917099,0.7
317,2008/6/1,11.20833333,1,10744,6,1,12.53978825,280.1328125,304.5115662,190.4470825,2.93E-05,1.078886357,8.694590569,278.2976685,250.2809753,55.22112656,0
318,2008/7/1,8.677935484,1,10774,7,1,12.97103119,280.8465576,308.0241089,185.1259766,2.90E-05,0.967879938,8.966574669,282.620636,244.8130188,49.89847565,0
319,2008/8/1,5.913064516,1,10805,8,1,13.25538635,280.2197571,305.8001404,173.9856262,2.78E-05,0.964161766,8.892855644,280.3247375,233.0409698,42.02602768,0
320,2008/9/1,4.687433333,1,10836,9,1,13.07889938,279.5498047,301.0307312,167.6433258,2.65E-05,0.954227112,8.444422722,274.3544617,225.4373016,40.18695831,0
321,2008/10/1,7.349870968,1,10866,10,1,12.5844574,278.2952881,292.530426,179.939621,2.68E-05,0.947487085,8.015270233,265.8200073,238.0338287,51.64995575,0.2
322,2008/11/1,10.34286667,1,10897,11,1,12.14369869,277.9104309,288.9082947,198.1622772,2.67E-05,1.077001428,7.743180275,262.0904236,259.7868042,65.24673462,1.3
323,2008/12/1,12.35848387,1,10927,12,1,11.95275307,277.6942749,288.696228,206.7839508,2.63E-05,1.22369409,7.689068794,261.2265625,271.60849,69.17294312,20.9
324,2009/1/1,13.91370968,1,10958,1,1,11.90884399,277.5090332,288.413208,200.391571,2.63E-05,1.404690426,7.722959042,261.3143921,265.9417419,63.64984894,13
325,2009/2/1,14.81153571,1,10989,2,1,11.97061539,276.4371338,286.3766479,184.544342,2.61E-05,1.572601246,7.754433632,259.2411499,248.0011139,52.87569427,3.9
326,2009/3/1,14.9836129,1,11017,3,1,12.00229263,275.9713135,286.3422241,173.4316254,2.59E-05,1.497920141,7.791259766,259.4082031,231.5926971,46.73578262,21.4
327,2009/4/1,14.49563333,1,11048,4,1,12.09471703,277.0742493,289.9234009,179.7759399,2.64E-05,1.302816898,7.98811245,263.3608093,234.8458557,53.21766281,20.4
328,2009/5/1,13.18670968,1,11078,5,1,12.32167149,279.5227661,298.768158,189.032074,2.75E-05,1.133947793,8.308610916,272.2623291,245.8156281,56.16907883,0
329,2009/6/1,11.32026667,1,11109,6,1,12.63156605,280.463501,304.7293091,191.5047302,2.86E-05,1.03328039,8.725355148,278.8305359,250.3349457,55.93070602,0
330,2009/7/1,8.465451613,1,11139,7,1,13.03001308,281.0475464,309.5770874,184.5670013,2.96E-05,0.926185297,9.019281387,284.0352173,244.7823639,49.98208237,0
331,2009/8/1,6.135741935,1,11170,8,1,13.28613567,280.3654175,306.8546143,173.4527435,2.74E-05,0.932031716,8.943547249,281.3234558,233.0489197,42.12818527,0
332,2009/9/1,5.261633333,1,11201,9,1,13.13007355,279.4580078,301.5828247,166.7440186,2.75E-05,0.926952325,8.591864586,275.190979,225.1562347,40.06076431,0
333,2009/10/1,6.920322581,1,11231,10,1,12.64722443,278.6821594,293.9716492,179.6760254,2.67E-05,0.938764342,8.045128822,267.2663879,237.6427917,51.40995026,30.1
334,2009/11/1,9.771733333,1,11262,11,1,12.22915649,278.1531067,290.2524719,196.7485199,2.71E-05,1.044303412,7.828768253,263.3341675,259.1505432,64.38568115,8.9
335,2009/12/1,12.19987097,1,11292,12,1,12.0612936,277.8931274,290.0725403,205.0278625,2.64E-05,1.236262398,7.787121296,262.7648621,271.2545166,68.36920929,27.8
336,2010/1/1,13.73906452,1,11323,1,1,12.03868866,277.3666077,289.3209229,198.9916687,2.67E-05,1.441054075,7.854969025,262.1300964,265.6387939,63.1889534,4.6
337,2010/2/1,14.58142857,1,11354,2,1,12.10194206,276.8051758,288.4822998,184.5764618,2.60E-05,1.554250731,7.908195972,261.8367615,247.7629395,53.79560852,22.9
338,2010/3/1,15.13670968,1,11382,3,1,12.1386013,276.6377258,288.5289307,173.0454254,2.64E-05,1.486076664,7.97658062,262.2892761,231.3073273,47.23309708,28.7
339,2010/4/1,14.65873333,1,11413,4,1,12.20856857,277.8262024,293.8814697,178.2919159,2.67E-05,1.298323115,8.194177628,267.3279419,234.0562439,53.35389328,5.8
340,2010/5/1,12.86609677,1,11443,5,1,12.34000492,279.6194458,300.5689392,187.7238922,2.77E-05,1.162896178,8.524878502,274.2316284,245.0730286,57.27894974,6.6
341,2010/6/1,10.5851,1,11474,6,1,12.65948105,280.454834,305.6168213,190.0460968,2.86E-05,1.059703688,8.835873604,280.0112915,249.88237,54.86113358,0
342,2010/7/1,8.074677419,1,11504,7,1,13.0941534,280.6158447,309.6070862,182.1157379,3.00E-05,0.960124987,9.092599869,283.5418091,244.5738068,48.71418762,0
343,2010/8/1,5.874903226,1,11535,8,1,13.33572102,280.4256287,307.7715759,172.9417725,2.81E-05,0.959688286,8.960449219,282.0148621,232.8761292,41.96692657,0
344,2010/9/1,4.865066667,1,11566,9,1,13.15225601,279.535675,301.6908569,166.5984192,2.73E-05,0.975682214,8.513636589,275.3263855,225.1059875,39.63256836,0
345,2010/10/1,6.983903226,1,11596,10,1,12.58934212,278.5440369,293.4207153,178.7534637,2.68E-05,0.948776635,8.0014534,267.0464172,237.4176636,51.14214325,6.95
346,2010/11/1,9.613966667,1,11627,11,1,12.14216709,277.9913635,289.1266785,197.8847198,2.66E-05,1.044461814,7.714996815,262.0426636,259.3888245,64.57318115,2
347,2010/12/1,11.83083871,1,11657,12,1,11.95532227,277.6022644,288.4570007,205.6488495,2.69E-05,1.212363026,7.63353014,260.8895874,271.3282166,68.55419159,9.5
348,2011/1/1,13.46396774,1,11688,1,1,11.88522053,277.3225098,287.8051453,199.8741302,2.65E-05,1.450796385,7.684287071,260.6560974,266.1220703,63.06861496,18.2
349,2011/2/1,14.36303571,1,11719,2,1,11.9320488,276.5053406,285.5544434,186.0960999,2.63E-05,1.57908137,7.719113827,258.8958435,248.3527832,53.8086853,13.2
350,2011/3/1,14.54651613,1,11747,3,1,11.95522785,276.4714355,287.3495178,173.9792175,2.65E-05,1.515406316,7.798314095,260.2058105,231.6961212,47.17777252,0.7
351,2011/4/1,14.1078,1,11778,4,1,12.05757332,277.4923096,291.2296753,179.0827484,2.70E-05,1.342344955,7.975574493,264.5208435,234.5261536,53.55591583,3.5
352,2011/5/1,12.68077419,1,11808,5,1,12.23418331,279.0888062,298.0100098,188.9339752,2.75E-05,1.144360605,8.306853294,271.6026001,245.5701752,58.95649719,0.2
353,2011/6/1,10.74866667,1,11839,6,1,12.63354969,280.5920715,306.165802,189.9581909,2.94E-05,1.047027982,8.781287193,280.0325928,249.9897003,54.95152283,0
354,2011/7/1,7.724387097,1,11869,7,1,13.05255318,281.3114929,310.1298828,184.6562805,2.93E-05,0.935176729,9.015119553,284.7600708,244.76474,49.44398499,0
355,2011/8/1,5.502451613,1,11900,8,1,13.34583187,280.8805542,307.8934021,173.7167358,2.75E-05,0.949603727,8.902391434,282.3893433,233.1383209,41.86920166,0
356,2011/9/1,4.561333333,1,11931,9,1,13.16070652,279.441925,300.2360229,167.3805389,2.70E-05,0.990282726,8.439113617,274.1253357,225.3387451,39.86122894,0
357,2011/10/1,6.464548387,1,11961,10,1,12.61622429,278.5960083,293.1531067,179.4934845,2.63E-05,0.957335853,7.998514175,266.3641052,237.4244995,51.23336029,11.5
358,2011/11/1,9.7718,1,11992,11,1,12.13046455,277.9077148,288.6856384,197.6385956,2.73E-05,1.054103301,7.725438118,261.8834229,259.0032349,64.90774536,8.6
359,2011/12/1,12.15358065,1,12022,12,1,11.89714813,277.6880798,288.3342896,205.3438873,2.69E-05,1.242633134,7.689323902,261.0274658,271.3967896,69.35516357,33.1
360,2012/1/1,13.72941935,1,12053,1,1,11.82792473,277.101532,286.9922791,200.5788574,2.67E-05,1.43793495,7.627833366,259.7831421,266.56427,64.72563171,7.8
361,2012/2/1,14.55334483,1,12084,2,1,11.91485119,276.6065369,285.9925537,186.5026093,2.62E-05,1.559379439,7.691230297,259.1551819,248.2293854,54.24213791,32.1
362,2012/3/1,15.19625806,1,12113,3,1,11.94445896,276.2298584,286.5996094,173.2699585,2.74E-05,1.506841864,7.773145676,259.5943298,231.6357422,47.36363602,14.59
363,2012/4/1,14.62576667,1,12144,4,1,12.06531906,277.3861389,291.1907654,179.7040863,2.66E-05,1.319238781,8.006523132,265.0095825,234.6593475,54.07149506,1.6
364,2012/5/1,13.01180645,1,12174,5,1,12.31477833,279.4003906,298.3746338,190.7665405,2.76E-05,1.166333394,8.340392113,272.4855042,245.84758,59.89219666,1.99
365,2012/6/1,10.67453333,1,12205,6,1,12.66419506,280.6344604,305.8766479,190.4573059,2.93E-05,1.057107084,8.80885601,279.9434814,249.9551239,54.24059296,0
366,2012/7/1,7.671774194,1,12235,7,1,13.1348896,280.6608887,309.2531738,182.4339752,2.90E-05,0.968184683,9.055557251,283.5036621,244.4586639,47.87359238,0
367,2012/8/1,4.723290323,1,12266,8,1,13.36103439,280.4878845,306.8808594,173.227478,2.74E-05,0.990290706,8.898845673,281.1824341,232.9438934,41.040802,0
368,2012/9/1,3.5656,1,12297,9,1,13.2037735,279.6428833,301.9797058,167.0478516,2.67E-05,1.000202706,8.50975132,275.2075806,225.3056793,39.7853508,0
369,2012/10/1,5.885870968,1,12327,10,1,12.72144794,278.8297424,294.7807312,179.1551208,2.63E-05,0.946874204,8.047984123,267.8344116,237.7369843,51.44353104,7.9
370,2012/11/1,9.387966667,1,12358,11,1,12.28469181,278.3716431,291.2687683,196.8223267,2.68E-05,1.050762166,7.808898449,264.0145874,259.414856,64.36547852,0.8
371,2012/12/1,12.0063871,1,12388,12,1,12.05423927,277.6252441,289.3230286,204.0819244,2.69E-05,1.229591604,7.75565052,261.9102783,271.0895996,68.23721313,11.7
372,2013/1/1,13.70264516,1,12419,1,1,11.97803879,277.5527344,289.4860229,198.9272156,2.67E-05,1.450444313,7.784746647,262.5286255,265.5389099,63.4256897,3.7
373,2013/2/1,14.72353571,1,12450,2,1,12.02080345,276.1443787,286.0062561,184.7790985,2.61E-05,1.584995595,7.765013695,258.8580017,247.8993835,53.65908813,18.5
374,2013/3/1,15.03203226,1,12478,3,1,12.05397129,276.3647766,287.7445679,173.0586395,2.61E-05,1.509007342,7.869359493,260.8165283,231.3840942,47.35839844,22.8
375,2013/4/1,14.29873333,1,12509,4,1,12.12843037,277.4890747,291.3117371,179.1669159,2.64E-05,1.321238836,8.020068169,264.6137695,234.627182,54.50530243,47.6
376,2013/5/1,12.99725806,1,12539,5,1,12.3341608,278.9547119,298.0622253,189.212326,2.75E-05,1.1882962,8.359291077,271.5343933,245.8220825,59.38500977,12.3
377,2013/6/1,11.36013333,1,12570,6,1,12.65985012,280.8058472,306.3170776,190.188446,2.95E-05,1.052544209,8.835165977,280.1086426,250.1528168,54.6653862,0
378,2013/7/1,8.131677419,1,12600,7,1,13.139781,280.6345215,308.8988953,183.0845642,2.92E-05,0.957028955,9.016778946,282.9190369,244.6117554,48.91474915,0
379,2013/8/1,6.013516129,1,12631,8,1,13.36440277,280.7867737,307.2324524,173.7537842,2.75E-05,0.963784339,8.935032845,281.4433289,233.1023407,42.09211349,0
380,2013/9/1,5.208266667,1,12662,9,1,13.17982388,279.9876709,301.6637268,167.5793152,2.74E-05,0.972587125,8.520703316,275.5504456,225.2390137,40.41194916,0
381,2013/10/1,7.45483871,1,12692,10,1,12.61405373,278.3963928,292.5893555,180.0325775,2.63E-05,0.951161514,7.98960495,266.0829773,237.8007202,52.2247467,5.4
382,2013/11/1,9.939033333,1,12723,11,1,12.23884583,278.0618286,289.7782593,196.9653015,2.76E-05,1.05769157,7.781772137,262.2665405,259.4327698,64.91943359,6.3
383,2013/12/1,12.18425806,1,12753,12,1,11.98503017,277.9391479,289.7270203,205.2033539,2.69E-05,1.247165776,7.734082222,262.4765015,271.281311,68.95305634,9
384,2014/1/1,13.64748387,1,12784,1,1,11.96442413,277.4373169,288.8076172,199.627594,2.67E-05,1.429422866,7.759628773,261.8335876,265.9700928,63.39631653,27.2
385,2014/2/1,14.41757143,1,12815,2,1,12.01247025,276.6292114,287.1547546,184.9159241,2.66E-05,1.560757539,7.777787209,259.7484436,248.3164825,53.68920135,11.7
386,2014/3/1,14.75751613,1,12843,3,1,12.06499195,276.4989014,287.6851196,173.7474823,2.73E-05,1.515566527,7.868735313,260.8782654,231.6151886,46.81176758,11.2
387,2014/4/1,14.08786667,1,12874,4,1,12.21050167,277.5518188,291.4802856,179.2482605,2.67E-05,1.30817128,8.075082779,265.1268616,234.524826,53.79416656,12.2
388,2014/5/1,12.70070968,1,12904,5,1,12.42071438,279.5162048,299.8907776,189.2194061,2.74E-05,1.170507446,8.394797325,273.2260437,245.668335,59.4679451,6.8
