,sst_avg,air_avg,dlwrf_avg,dswrf_avg,prate_avg,runof_avg,shum_avg,csdlf_avg,csdsf_avg,uswrf_avg,extend,id,cat_id,date,month,days_from_start
322,13.604029201579944,278.2952880859375,292.5304260253906,179.9396209716797,2.675892028491944e-05,0.947487084650746,8.015270233154297,265.82000732421875,238.03382873535156,51.64995574951172,10.342866666666668,1,1,2008-11-01,11,10897
323,13.377983801000022,277.9104309082031,288.9082946777344,198.1622772216797,2.6693589461501688e-05,1.0770014280913978,7.743180274963379,262.0904235839844,259.78680419921875,65.24673461914062,12.358483870967742,1,1,2008-12-01,12,10927
324,13.427064544852621,277.69427490234375,288.69622802734375,206.78395080566406,2.631432653288357e-05,1.2236940901422646,7.689068794250488,261.2265625,271.6084899902344,69.17294311523438,13.913709677419355,1,1,2009-01-01,1,10958
325,13.5734520194525,277.509033203125,288.4132080078125,200.39157104492188,2.6277322831447236e-05,1.4046904256764918,7.722959041595459,261.31439208984375,265.9417419433594,63.64984893798828,14.811535714285714,1,1,2009-02-01,2,10989
326,13.685586428913902,276.4371337890625,286.37664794921875,184.54434204101562,2.6100222385139205e-05,1.5726012463928882,7.754433631896973,259.24114990234375,248.00111389160156,52.875694274902344,14.983612903225808,1,1,2009-03-01,3,11017
327,13.693767266375945,275.9713134765625,286.34222412109375,173.43162536621094,2.5879609893308952e-05,1.4979201409945422,7.791259765625,259.408203125,231.5926971435547,46.735782623291016,14.495633333333332,1,1,2009-04-01,4,11048
328,13.607070081508711,277.0742492675781,289.92340087890625,179.77593994140625,2.6427889679325745e-05,1.302816898161808,7.988112449645996,263.3608093261719,234.84585571289062,53.2176628112793,13.186709677419355,1,1,2009-05-01,5,11078
329,13.568677367063176,279.52276611328125,298.7681579589844,189.03207397460938,2.745220081123989e-05,1.133947792585964,8.308610916137695,272.2623291015625,245.8156280517578,56.1690788269043,11.320266666666667,1,1,2009-06-01,6,11109
330,13.706465901047968,280.4635009765625,304.72930908203125,191.50473022460938,2.8562724764924496e-05,1.0332803904786985,8.72535514831543,278.8305358886719,250.33494567871094,55.93070602416992,8.465451612903225,1,1,2009-07-01,7,11139
331,13.936234274755131,281.04754638671875,309.57708740234375,184.56700134277344,2.961368409160059e-05,0.9261852974375513,9.019281387329102,284.03521728515625,244.78236389160156,49.98208236694336,6.135741935483871,1,1,2009-08-01,8,11170
332,14.068352017169342,280.36541748046875,306.8546142578125,173.45274353027344,2.740217314567417e-05,0.9320317158616577,8.943547248840332,281.3234558105469,233.04891967773438,42.1281852722168,5.261633333333333,1,1,2009-09-01,9,11201
333,13.897950010274208,279.4580078125,301.58282470703125,166.7440185546875,2.751301508396864e-05,0.9269523248282926,8.591864585876465,275.19097900390625,225.15623474121094,40.06076431274414,6.920322580645161,1,1,2009-10-01,10,11231
334,13.672957715929588,278.6821594238281,293.9716491699219,179.676025390625,2.6650825020624325e-05,0.9387643417874396,8.04512882232666,267.2663879394531,237.64279174804688,51.409950256347656,9.771733333333334,1,1,2009-11-01,11,11262
335,13.493552934998515,278.1531066894531,290.2524719238281,196.74851989746094,2.7110052542411722e-05,1.0443034119341323,7.828768253326416,263.33416748046875,259.1505432128906,64.38568115234375,12.199870967741937,1,1,2009-12-01,12,11292
336,13.563029407064088,277.89312744140625,290.0725402832031,205.02786254882812,2.6360450647189282e-05,1.2362623981579879,7.787121295928955,262.7648620605469,271.2545166015625,68.36920928955078,13.739064516129032,1,1,2010-01-01,1,11323
337,13.713547969131715,277.3666076660156,289.3209228515625,198.99166870117188,2.6667723432183266e-05,1.4410540746046825,7.854969024658203,262.1300964355469,265.6387939453125,63.1889533996582,14.581428571428571,1,1,2010-02-01,2,11354
338,13.855053768350876,276.80517578125,288.4822998046875,184.5764617919922,2.6011030058725737e-05,1.554250731333581,7.908195972442627,261.8367614746094,247.762939453125,53.79560852050781,15.136709677419354,1,1,2010-03-01,3,11382
339,13.851570526724354,276.6377258300781,288.5289306640625,173.04542541503906,2.6372706997790374e-05,1.4860766640405092,7.976580619812012,262.2892761230469,231.3073272705078,47.233097076416016,14.658733333333334,1,1,2010-04-01,4,11413
340,13.744501872188863,277.8262023925781,293.8814697265625,178.2919158935547,2.666600266820751e-05,1.2983231153794321,8.194177627563477,267.32794189453125,234.05624389648438,53.3538932800293,12.866096774193547,1,1,2010-05-01,5,11443
341,13.622515639626476,279.61944580078125,300.5689392089844,187.72389221191406,2.7714078896678984e-05,1.162896177822486,8.52487850189209,274.23162841796875,245.07302856445312,57.27894973754883,10.5851,1,1,2010-06-01,6,11474
342,13.676174113564237,280.454833984375,305.6168212890625,190.0460968017578,2.861634493456222e-05,1.0597036877338635,8.8358736038208,280.01129150390625,249.8823699951172,54.86113357543945,8.074677419354838,1,1,2010-07-01,7,11504
343,13.929795771592959,280.6158447265625,309.6070861816406,182.11573791503906,2.9991304472787306e-05,0.9601249866129461,9.092599868774414,283.54180908203125,244.5738067626953,48.71418762207031,5.874903225806452,1,1,2010-08-01,8,11535
344,14.059314995776159,280.4256286621094,307.7715759277344,172.9417724609375,2.808671342791058e-05,0.9596882860222781,8.96044921875,282.0148620605469,232.87612915039062,41.96692657470703,4.865066666666666,1,1,2010-09-01,9,11566
345,13.93181636567045,279.5356750488281,301.69085693359375,166.59841918945312,2.7332524041412398e-05,0.9756822141579631,8.513636589050293,275.3263854980469,225.10598754882812,39.632568359375,6.9839032258064515,1,1,2010-10-01,10,11596
346,13.59735382086349,278.5440368652344,293.42071533203125,178.7534637451172,2.6815063392859884e-05,0.948776634986165,8.001453399658203,267.0464172363281,237.41766357421875,51.14214324951172,9.613966666666666,1,1,2010-11-01,11,11627
347,13.379633382040685,277.9913635253906,289.1266784667969,197.8847198486328,2.6630690626916476e-05,1.0444618141531694,7.714996814727783,262.04266357421875,259.3888244628906,64.57318115234375,11.830838709677419,1,1,2010-12-01,12,11657
348,13.416968709331263,277.6022644042969,288.4570007324219,205.6488494873047,2.6865296604228206e-05,1.2123630264047256,7.633530139923096,260.88958740234375,271.3282165527344,68.55419158935547,13.463967741935484,1,1,2011-01-01,1,11688
349,13.56687081896847,277.322509765625,287.8051452636719,199.87413024902344,2.646132998052053e-05,1.4507963847399608,7.684287071228027,260.6560974121094,266.1220703125,63.0686149597168,14.363035714285715,1,1,2011-02-01,2,11719
350,13.706834060138359,276.5053405761719,285.554443359375,186.09609985351562,2.6339621399529278e-05,1.5790813695036123,7.719113826751709,258.8958435058594,248.352783203125,53.808685302734375,14.546516129032259,1,1,2011-03-01,3,11747
351,13.695967659078974,276.471435546875,287.3495178222656,173.97921752929688,2.6504110792302527e-05,1.5154063163624891,7.798314094543457,260.205810546875,231.6961212158203,47.177772521972656,14.1078,1,1,2011-04-01,4,11778
352,13.600431802095938,277.4923095703125,291.22967529296875,179.08274841308594,2.7022368158213794e-05,1.342344955400193,7.975574493408203,264.5208435058594,234.52615356445312,53.55591583251953,12.680774193548386,1,1,2011-05-01,5,11808
353,13.543739583095505,279.08880615234375,298.010009765625,188.93397521972656,2.7492611479829066e-05,1.1443606053949078,8.306853294372559,271.60260009765625,245.57017517089844,58.95649719238281,10.748666666666667,1,1,2011-06-01,6,11839
354,13.613642720153429,280.5920715332031,306.1658020019531,189.95819091796875,2.941600905614905e-05,1.0470279818044472,8.78128719329834,280.0325927734375,249.9897003173828,54.95152282714844,7.724387096774193,1,1,2011-07-01,7,11869
355,13.860941459850682,281.3114929199219,310.1298828125,184.65628051757812,2.929495894932188e-05,0.935176729100248,9.015119552612305,284.76007080078125,244.76473999023438,49.44398498535156,5.502451612903226,1,1,2011-08-01,8,11900
356,14.028405328888788,280.88055419921875,307.8934020996094,173.71673583984375,2.750457133515738e-05,0.9496037274096386,8.90239143371582,282.38934326171875,233.13832092285156,41.86920166015625,4.561333333333334,1,1,2011-09-01,9,11931
357,13.902185266786914,279.4419250488281,300.23602294921875,167.3805389404297,2.701592711673584e-05,0.9902827255883252,8.43911361694336,274.1253356933594,225.3387451171875,39.861228942871094,6.464548387096775,1,1,2011-10-01,10,11961
358,13.600829927623918,278.59600830078125,293.1531066894531,179.4934844970703,2.6308172891731374e-05,0.9573358526811914,7.998514175415039,266.3641052246094,237.42449951171875,51.233360290527344,9.7718,1,1,2011-11-01,11,11992
359,13.389916151053677,277.90771484375,288.6856384277344,197.6385955810547,2.7315425541019067e-05,1.054103301320962,7.725438117980957,261.8834228515625,259.00323486328125,64.90774536132812,12.153580645161291,1,1,2011-12-01,12,12022
360,13.38809105230713,277.6880798339844,288.33428955078125,205.34388732910156,2.6933974368148483e-05,1.24263313361163,7.689323902130127,261.0274658203125,271.39678955078125,69.35516357421875,13.72941935483871,1,1,2012-01-01,1,12053
361,13.535956871161442,277.1015319824219,286.9922790527344,200.578857421875,2.6651219741324894e-05,1.4379349504116767,7.627833366394043,259.78314208984375,266.56427001953125,64.72563171386719,14.553344827586209,1,1,2012-02-01,2,12084
362,13.724935215415877,276.6065368652344,285.9925537109375,186.5026092529297,2.616428173496388e-05,1.5593794389204545,7.691230297088623,259.1551818847656,248.22938537597656,54.24213790893555,15.19625806451613,1,1,2012-03-01,3,12113
363,13.686224285942602,276.2298583984375,286.599609375,173.26995849609375,2.7435073207016103e-05,1.506841863962556,7.77314567565918,259.5943298339844,231.6357421875,47.3636360168457,14.625766666666667,1,1,2012-04-01,4,12144
364,13.583467944473618,277.3861389160156,291.1907653808594,179.70408630371094,2.6567498935037293e-05,1.3192387809785195,8.006523132324219,265.00958251953125,234.6593475341797,54.071495056152344,13.011806451612904,1,1,2012-05-01,5,12174
365,13.545985638941529,279.400390625,298.3746337890625,190.76654052734375,2.756136018433608e-05,1.1663333944281524,8.340392112731934,272.4855041503906,245.8475799560547,59.89219665527344,10.674533333333333,1,1,2012-06-01,6,12205
366,13.629731843192767,280.63446044921875,305.87664794921875,190.45730590820312,2.928159483417403e-05,1.0571070836243017,8.808856010437012,279.9434814453125,249.9551239013672,54.24059295654297,7.671774193548386,1,1,2012-07-01,7,12235
367,13.919916836000821,280.660888671875,309.253173828125,182.43397521972656,2.8961265343241394e-05,0.9681846826809015,9.055557250976562,283.503662109375,244.4586639404297,47.873592376708984,4.723290322580645,1,1,2012-08-01,8,12266
368,14.1165380488139,280.4878845214844,306.880859375,173.22747802734375,2.7401047191233374e-05,0.9902907060409598,8.898845672607422,281.18243408203125,232.9438934326172,41.040802001953125,3.5656000000000003,1,1,2012-09-01,9,12297
369,14.000880442475856,279.64288330078125,301.9797058105469,167.0478515625,2.670475259947125e-05,1.0002027055758287,8.509751319885254,275.20758056640625,225.30567932128906,39.78535079956055,5.885870967741935,1,1,2012-10-01,10,12327
370,13.69984474531382,278.8297424316406,294.7807312011719,179.15512084960938,2.6337784220231697e-05,0.9468742038892664,8.04798412322998,267.83441162109375,237.7369842529297,51.44353103637695,9.387966666666667,1,1,2012-11-01,11,12358
371,13.479707013858764,278.37164306640625,291.2687683105469,196.82232666015625,2.680715624592267e-05,1.0507621663080144,7.808898448944092,264.01458740234375,259.41485595703125,64.365478515625,12.006387096774192,1,1,2012-12-01,12,12388
372,13.48631104591429,277.625244140625,289.3230285644531,204.08192443847656,2.6882687961915508e-05,1.2295916042550372,7.755650520324707,261.9102783203125,271.089599609375,68.23721313476562,13.702645161290322,1,1,2013-01-01,1,12419
373,13.620721934290737,277.552734375,289.48602294921875,198.92721557617188,2.674028837645892e-05,1.4504443126831725,7.7847466468811035,262.52862548828125,265.5389099121094,63.425689697265625,14.723535714285715,1,1,2013-02-01,2,12450
