,date,extend,id,days_from_start,month,day_of_week,cat_id,prate_avg,csdsf_avg,csdlf_avg,csulf_avg,dswrf_avg,dlwrf_avg,uswrf_avg,ulwrf_avg,runof_avg,sst_avg,sf,air_avg,shum_avg,csusf_avg,cslnet_avg,cssnet_avg,lnet_avg,snet_avg
96,1990/1/1,14.7826129,1,4018,1,0,1,2.550145626,235.6133575,264.2528076,245.3253784,185.4307861,288.2022705,45.87355423,348.1556396,6.61E+19,11.84952545,13,277.0888062,0.007321837,50.65137863,18.9274292,184.9619789,-59.9533691,139.5572319
97,1990/2/1,15.57821429,1,4049,2,3,1,2.521808386,216.7001038,263.4912415,244.0645447,169.1515503,286.9561768,35.14555359,346.8055115,6.61E+19,11.95698643,13.3,276.3929443,0.007392603,39.471241,19.4266968,177.2288628,-59.8493347,134.0059967
98,1990/3/1,15.86674194,1,4077,3,3,1,2.561850071,200.3558807,265.0021362,244.0606995,156.0779419,288.1500854,27.64271927,348.9042969,6.61E+19,11.97075844,25,276.8590393,0.007431509,31.90225983,20.9414367,168.4536209,-60.7542115,128.4352226
99,1990/4/1,14.65006667,1,4108,4,6,1,2.585143089,202.5381317,269.0273132,245.5993958,159.8002777,292.4273682,33.04358673,353.6992188,6.61E+19,12.07200813,7.6,277.8409119,0.007580411,37.99391174,23.4279174,164.54422,-61.2718506,126.756691
100,1990/5/1,13.22583871,1,4138,5,1,1,2.667814016,212.9877777,276.6551514,249.4613495,166.6807861,302.6603394,36.05805588,362.0765381,6.61E+19,12.26057148,0.1,279.8364868,0.00793493,43.10987473,27.1938019,169.877903,-59.4161987,130.6227302
101,1990/6/1,11.64056667,1,4169,6,4,1,2.685366869,217.9710388,282.1127014,251.8856049,168.3111725,307.6401978,33.66637802,366.5229187,6.61E+19,12.54985428,0,280.6526794,0.008239209,41.20868683,30.2270965,176.762352,-58.8827209,134.6447945
102,1990/7/1,9.246612903,1,4199,7,6,1,2.770241022,213.1313629,286.6098938,252.7640076,160.6902313,312.9372253,28.55231285,369.0068359,6.61E+19,12.9661274,0,281.3336792,0.008543597,36.89578247,33.8458862,176.2355804,-56.0696106,132.1379185
103,1990/8/1,6.797483871,1,4230,8,2,1,2.709185839,202.4190369,283.2921143,251.2414398,153.7714386,309.1296997,24.74425697,366.4972534,6.61E+19,13.1917572,0,280.5211487,0.008471562,31.22679901,32.0506745,171.1922379,-57.3675537,129.0271816
104,1990/9/1,6.1428,1,4261,9,5,1,2.655190706,195.9450531,275.7503052,248.8522797,151.5608063,301.995697,23.96290207,360.749176,6.61E+19,12.99408531,0,279.3396912,0.007979594,28.70776176,26.8980255,167.2372913,-58.753479,127.5979042
105,1990/10/1,8.484935484,1,4291,10,0,1,2.609037399,207.4075775,268.3977356,245.9467926,163.9416199,292.4622498,34.17364883,353.7746887,6.61E+19,12.49405861,6.1,278.0973816,0.007524925,38.55427551,22.450943,168.853302,-61.3124389,129.7679711
106,1990/11/1,11.0752,1,4322,11,3,1,2.569660664,229.6250916,264.2186584,245.0090942,184.1957855,287.8653564,47.87156296,349.6369934,6.61E+19,12.11546516,17.1,277.1712036,0.007286048,52.72953796,19.2095642,176.8955536,-61.771637,136.3242225
107,1990/12/1,13.10554839,1,4352,12,5,1,2.532113552,242.2363434,263.4538269,245.0502167,193.809906,287.5202637,52.24778366,348.4371948,6.61E+19,11.96882057,12.7,276.97229,0.007249706,57.14930725,18.4036102,185.0870362,-60.9169311,141.5621223
108,1991/1/1,14.36380645,1,4383,1,1,1,2.519787312,236.0232239,263.4908142,245.3035736,186.6084137,286.9641418,46.40459824,347.5189819,6.61E+19,11.91582203,17,276.7789001,0.007300816,50.99913025,18.1872406,185.0240937,-60.5548401,140.2038155
109,1991/2/1,15.24939286,1,4414,2,4,1,2.534541607,216.9006042,263.1629944,244.5482941,169.681427,286.0544128,35.02500534,346.447937,6.61E+19,11.93229103,2.8,276.2720642,0.00733175,39.35403442,18.6147003,177.5465698,-60.3935242,134.6564217
110,1991/3/1,15.41612903,1,4442,3,4,1,2.523044825,200.4124756,264.2417908,243.8955231,155.912674,287.151825,27.65262604,347.1247253,6.61E+19,11.95787907,2,276.1638489,0.007430345,31.99317932,20.3462677,168.4192963,-59.9729003,128.260048
111,1991/4/1,14.85973333,1,4473,4,0,1,2.525870323,202.447876,267.9003296,245.2503052,160.875412,290.6849365,33.67134094,352.1198425,6.61E+19,12.05177975,19.1,277.4404297,0.007559365,38.26242065,22.6500244,164.1854554,-61.434906,127.2040711
112,1991/5/1,13.47312903,1,4503,5,2,1,2.640624762,213.0009308,275.7541199,249.0617523,167.8011475,301.5979919,37.29415131,361.5357666,6.61E+19,12.21535492,0.4,279.4169922,0.00784932,43.92794037,26.6923676,169.0729904,-59.9377747,130.5069962
113,1991/6/1,12.10803333,1,4534,6,5,1,2.728984356,217.8888855,283.6112366,252.1687927,167.7982788,310.055481,33.53434372,367.83078,6.61E+19,12.54113674,0,281.0479736,0.008350062,41.53585052,31.4424439,176.353035,-57.775299,134.2639351
114,1991/7/1,9.514032258,1,4564,7,0,1,2.755830765,213.1598969,286.3886414,252.8202209,161.9420471,311.7798767,28.96388626,369.1248779,6.61E+19,12.99670029,0,281.2683716,0.008580957,37.16737366,33.5684205,175.9925232,-57.3450012,132.9781608
115,1991/8/1,7.415354839,1,4595,8,3,1,2.734752417,202.4754486,283.9497986,251.8173828,152.9011688,310.0574951,24.66376877,367.0386658,6.61E+19,13.19334698,0,280.7560425,0.008503397,31.61825752,32.1324158,170.8571911,-56.9811707,128.2374
116,1991/9/1,6.4729,1,4626,9,6,1,2.663922787,195.8450012,277.1864319,249.8332672,152.0107269,303.320282,23.9801712,362.2262878,6.61E+19,12.95497036,0,279.7575684,0.007996867,28.63243866,27.3531647,167.2125625,-58.9060058,128.0305557
117,1991/10/1,8.541419355,1,4656,10,1,1,2.578349113,207.254303,267.9841003,246.1197815,164.5088348,292.1662598,33.99975967,353.5177307,6.61E+19,12.43199444,13.6,278.1065979,0.007445291,38.3617363,21.8643188,168.8925667,-61.3514709,130.5090751
118,1991/11/1,10.8846,1,4687,11,4,1,2.528191805,229.3946075,263.3864136,245.3816986,184.3482056,287.2443848,47.77584076,349.38797,6.61E+19,11.99440479,28.9,277.1656799,0.007184679,52.50447083,18.004715,176.8901367,-62.1435852,136.5723648
119,1991/12/1,12.94509677,1,4717,12,6,1,2.505503893,241.9189453,263.2229614,245.4345551,193.4228973,287.0565186,52.01062012,348.4432678,6.61E+19,11.86687851,0.2,277.0426331,0.007177578,56.78180695,17.7884063,185.1371384,-61.3867492,141.4122772
120,1992/1/1,14.64267742,1,4748,1,2,1,2.496060133,236.0287323,262.7373352,245.4065399,186.6659241,286.335968,46.10624695,347.1977234,6.61E+19,11.87196732,10.9,276.6672974,0.007170001,50.67658234,17.3307953,185.35215,-60.8617554,140.5596772
121,1992/2/1,15.46210345,1,4779,2,5,1,2.562346458,216.8729858,262.5191956,244.4465942,169.9615173,285.3155212,35.0942955,346.3785095,6.61E+19,11.93345642,0,276.2076111,0.007230182,39.27379227,18.0726014,177.5991935,-61.0629883,134.8672218
122,1992/3/1,15.48112903,1,4808,3,6,1,2.512727737,200.3454742,264.572876,244.4483795,155.941391,287.632782,27.63552284,348.4763794,6.61E+19,11.96656036,19.7,276.6086731,0.007361762,31.88278389,20.1244965,168.4626903,-60.8435974,128.3058682
123,1992/4/1,14.6769,1,4839,4,2,1,2.552640438,203.0063324,267.3367615,245.4998474,161.2298431,290.3897705,34.1781311,352.259613,6.61E+19,12.02710819,0,277.3835754,0.007450396,38.72920227,21.8369141,164.2771301,-61.8698425,127.051712
124,1992/5/1,13.21554839,1,4869,5,4,1,2.622768879,213.9323425,274.3641052,248.4277802,170.0382385,299.4346924,39.92034531,359.9519958,6.61E+19,12.19409466,0,279.1765137,0.007751822,46.21341705,25.936325,167.7189255,-60.5173034,130.1178932
125,1992/6/1,12.14676667,1,4900,6,0,1,2.706124306,218.6562347,281.137085,251.725708,169.6732483,307.225769,34.57641983,366.3556519,6.61E+19,12.45292759,0,280.5406494,0.008114079,42.51757431,29.411377,176.1386604,-59.1298829,135.0968285
126,1992/7/1,10.32312903,1,4930,7,2,1,2.71155858,213.5781403,283.3407593,251.77742,161.7000122,309.4187012,29.06742859,366.903595,6.61E+19,12.7821207,0,280.7583313,0.008363022,37.67890549,31.5633393,175.8992348,-57.4848938,132.6325836
127,1992/8/1,7.925258065,1,4961,8,5,1,2.702124357,202.7440186,280.9378357,250.508316,154.961853,306.8041077,25.41421318,365.088501,6.61E+19,12.96859932,0,280.2473145,0.00831524,32.05538177,30.4295197,170.6886368,-58.2843933,129.5476398
128,1992/9/1,7.4737,1,4992,9,1,1,2.616978407,196.2077942,273.5992432,247.9316559,152.4065247,299.2360535,24.70152664,358.7655029,6.61E+19,12.80771637,0,278.880249,0.00786119,29.3490181,25.6675873,166.8587761,-59.5294494,127.7049981
129,1992/10/1,9.319516129,1,5022,10,3,1,2.548830271,207.9638672,266.4620972,246.0200195,164.7374878,290.3286133,34.52217102,351.8034363,6.61E+19,12.24048615,0,277.6849976,0.007326158,38.97707367,20.4420777,168.9867935,-61.474823,130.2153168
130,1992/11/1,11.37866667,1,5053,11,6,1,2.55177927,230.3804321,262.3189697,244.7900238,184.3203888,286.489563,48.56860733,348.1530762,6.61E+19,11.92240238,44.7,276.9891357,0.007127192,53.38321304,17.5289459,176.9972191,-61.6635132,135.7517815
131,1992/12/1,13.4073871,1,5083,12,1,1,2.505747795,242.7119598,261.729126,244.6887817,194.3230438,285.6091309,52.26445389,347.1040649,6.61E+19,11.81721783,18.8,276.8091125,0.007113775,57.13713837,17.0403443,185.5748214,-61.494934,142.0585899
132,1993/1/1,14.89606452,1,5114,1,4,1,2.51115799,235.871521,261.5505676,244.3883057,187.8969727,284.7695007,45.67736435,346.5604248,6.61E+19,11.89324951,5.8,276.5402527,0.007176002,50.1968956,17.1622619,185.6746254,-61.7909241,142.2196084
133,1993/2/1,15.68564286,1,5145,2,0,1,2.524415255,216.7893982,262.1500854,244.1033173,169.6694336,285.3393555,34.59276199,346.0760803,6.61E+19,11.92447281,9.3,276.3551941,0.007217407,38.92364883,18.0467681,177.8657494,-60.7367248,135.0766716
134,1993/3/1,15.81316129,1,5173,3,0,1,2.505904675,200.7124023,261.729187,243.0523224,157.7008209,284.1493835,27.87097359,346.2914124,6.61E+19,11.93439484,11.9,276.0390625,0.007313997,32.01826096,18.6768646,168.6941413,-62.1420289,129.8298473
135,1993/4/1,15.0772,1,5204,4,3,1,2.514690399,203.0355988,267.2427673,245.0366211,161.28302,289.8079834,33.99201584,351.9822693,6.61E+19,11.98521233,4.7,277.4243469,0.007493974,38.52626419,22.2061462,164.5093346,-62.1742859,127.2910042
136,1993/5/1,13.36822581,1,5234,5,5,1,2.625718117,213.3341675,274.897644,248.2773895,168.4372711,300.1522827,37.75308228,360.333374,6.61E+19,12.18853378,0,279.1292419,0.007831931,44.15905762,26.6202545,169.1751099,-60.1810913,130.6841888
137,1993/6/1,11.8709,1,5265,6,1,1,2.698446274,218.2004852,281.2233887,251.4691162,168.458786,307.3792114,33.13735962,366.1298828,6.61E+19,12.49136257,0.1,280.5487366,0.008226651,41.01910019,29.7542725,177.181385,-58.7506714,135.3214264
138,1993/7/1,9.476354839,1,5295,7,3,1,2.764332771,213.1508026,284.7684021,251.8120728,159.9363861,311.0576172,28.22695351,367.278717,6.61E+19,12.88473892,0,280.9075012,0.008535809,36.93992233,32.9563293,176.2108803,-56.2210998,131.7094326
139,1993/8/1,7.335,1,5326,8,6,1,2.664902687,202.5789185,282.0619202,250.8456573,153.5744171,308.1844177,24.83311844,365.6785583,6.61E+19,13.09423733,0,280.3389893,0.008386339,31.37479973,31.2162629,171.2041188,-57.4941406,128.7412987
140,1993/9/1,6.396666667,1,5357,9,2,1,2.613847971,196.2017517,274.2717285,248.0072784,152.406311,300.0035706,24.16287422,359.6286316,6.61E+19,12.87337303,1.4,279.142395,0.00790043,28.86425209,26.2644501,167.3374996,-59.625061,128.2434368
141,1993/10/1,8.786129032,1,5387,10,4,1,2.592131376,207.8134308,267.4946594,245.6813812,164.2363892,291.6172791,34.41699219,352.9493713,6.61E+19,12.36407852,10.5,278.0998535,0.007461692,38.91350555,21.8132782,168.8999253,-61.3320922,129.819397
142,1993/11/1,11.31873333,1,5418,11,0,1,2.572498798,229.9820709,263.5195923,244.8265076,184.2471924,287.7778625,48.37178802,348.8764038,6.61E+19,12.03822231,27,277.1556091,0.007255107,53.31965256,18.6930847,176.6624183,-61.0985413,135.8754044
143,1993/12/1,13.31896774,1,5448,12,2,1,2.507642984,242.5948639,261.8087769,244.7514038,194.2825012,285.2409058,52.71240234,346.8088379,6.61E+19,11.87908268,9,276.6907043,0.007225912,57.52975464,17.0573731,185.0651093,-61.5679321,141.5700989
144,1994/1/1,14.72977419,1,5479,1,5,1,2.456930637,236.253952,261.8433838,244.7894135,187.9778748,284.4552612,46.71657181,346.3760681,6.61E+19,11.8805542,11.5,276.5299072,0.007230338,51.04571152,17.0539703,185.2082405,-61.9208069,141.261303
145,1994/2/1,15.56189286,1,5510,2,1,1,2.473974705,217.1301117,260.8153687,242.9811401,170.4795685,283.4597168,35.681427,344.3881531,6.61E+19,11.87872791,15.4,275.8876343,0.007246468,39.85799789,17.8342286,177.2721138,-60.9284363,134.7981415
146,1994/3/1,15.5536129,1,5538,3,1,1,2.55695343,200.6930695,262.4592896,243.0388794,156.9292755,285.5184631,28.14812469,346.4821472,6.61E+19,11.94468021,14.9,276.051239,0.007340337,32.36541367,19.4204102,168.3276558,-60.9636841,128.7811508
147,1994/4/1,14.88803333,1,5569,4,4,1,2.51778245,202.6838837,268.2780457,245.7454529,161.653656,290.8970642,33.90628052,352.6356201,6.61E+19,11.998106,22.8,277.6593018,0.007493269,38.39657974,22.5325928,164.287304,-61.7385559,127.7473755
148,1994/5/1,13.6243871,1,5599,5,6,1,2.614896536,213.5901794,273.7220764,248.2985992,169.6843414,298.6308289,39.44416428,359.7092285,6.61E+19,12.1909523,0,278.9691467,0.007762581,45.55447388,25.4234772,168.0357055,-61.0783996,130.2401771
149,1994/6/1,12.0164,1,5630,6,2,1,2.69748497,218.2268677,282.1912842,252.1134949,168.8777771,307.9239197,33.83819199,366.907074,6.61E+19,12.43678951,0,280.7660522,0.008216898,41.60047913,30.0777893,176.6263886,-58.9831543,135.0395851
150,1994/7/1,9.92516129,1,5660,7,4,1,2.716367245,213.3685303,284.8152466,252.171402,162.0465851,310.2924805,29.12391663,367.7762451,6.61E+19,12.86184788,0,281.0244751,0.008521703,37.37856674,32.6438446,175.9899636,-57.4837646,132.9226685
151,1994/8/1,7.639290323,1,5691,8,0,1,2.710733891,202.6324463,281.8765869,250.4505005,154.4343262,307.3806152,24.97902298,365.4274902,6.61E+19,13.11561394,0,280.2523804,0.008436385,31.77170181,31.4260864,170.8607445,-58.046875,129.4553032
152,1994/9/1,7.1376,1,5722,9,3,1,2.622246027,196.0408325,275.232666,248.431778,152.4276733,300.2999878,24.39966583,360.1676025,6.61E+19,12.93157482,0.4,279.2784424,0.007947943,29.03360748,26.800888,167.007225,-59.8676147,128.0280075
153,1994/10/1,8.915290323,1,5752,10,5,1,2.554957867,207.5709534,268.1138611,245.4524994,164.8303528,292.4856567,34.4100647,353.54599,6.61E+19,12.52349472,0,278.2556458,0.00754888,38.7509079,22.6613617,168.8200455,-61.0603333,130.4202881
154,1994/11/1,11.1232,1,5783,11,1,1,2.535315514,229.3695068,264.3243103,245.3450623,183.92836,287.9493103,47.47180557,349.4299316,6.61E+19,12.13348866,23.7,277.3200073,0.007294017,52.43194199,18.979248,176.9375648,-61.4806213,136.4565544
155,1994/12/1,13.27187097,1,5813,12,3,1,2.515072107,242.458313,262.3781128,245.2078552,194.409256,286.0604553,52.68085861,347.5804443,6.61E+19,11.97340679,10.3,276.9578552,0.007224148,57.49302673,17.1702576,184.9652863,-61.519989,141.7283974
156,1995/1/1,14.5863871,1,5844,1,6,1,2.487181902,236.3062439,262.4989929,245.3489075,188.5924072,285.4410095,46.79973602,346.9369812,6.61E+19,11.93393898,12,276.8647156,0.007249339,51.15628052,17.1500854,185.1499634,-61.4959717,141.7926712
157,1995/2/1,15.22567857,1,5875,2,2,1,2.464979172,217.0295105,263.9692383,245.0580444,170.878891,286.9930115,35.13079453,347.9760437,6.61E+19,11.99347496,16.3,276.9749451,0.007363303,39.37487411,18.9111939,177.6546364,-60.9830322,135.7480965
158,1995/3/1,15.26016129,1,5903,3,2,1,2.544310331,200.6063538,263.6837158,243.5045929,156.8746796,286.8809509,27.71166039,347.5012817,6.61E+19,12.02982521,16.4,276.482605,0.007431399,32.00621033,20.1791229,168.6001435,-60.6203308,129.1630192
159,1995/4/1,14.4486,1,5934,4,5,1,2.525009394,202.3233032,269.7764893,246.4505005,160.0070038,293.4121094,32.6892395,354.2370605,6.61E+19,12.04769421,24.1,277.9613953,0.007585843,37.49927902,23.3259888,164.8240242,-60.8249511,127.3177643
160,1995/5/1,12.97206452,1,5964,5,0,1,2.574592829,213.172699,274.832428,248.4220276,168.3230896,300.1372375,37.51154709,360.4291687,6.61E+19,12.20219803,0.8,279.2124329,0.007840788,43.93251419,26.4104004,169.2401848,-60.2919312,130.8115425
161,1995/6/1,11.44043333,1,5995,6,3,1,2.699536085,218.0041351,282.628418,251.7049561,168.6022034,308.7433472,32.75664902,367.5365906,6.61E+19,12.56704617,0,280.8673706,0.008269398,40.6510582,30.9234619,177.3530769,-58.7932434,135.8455544
162,1995/7/1,8.987096774,1,6025,7,5,1,2.722862482,213.0587921,286.406189,252.1426544,160.7895508,312.0576477,28.27060318,369.0682068,6.61E+19,13.0269022,0,281.2687988,0.008597711,36.60541916,34.2635346,176.4533729,-57.0105591,132.5189476
163,1995/8/1,6.744354839,1,6056,8,1,1,2.744902372,202.4831085,284.1108093,251.1715698,153.7323608,309.3311462,24.99843597,366.8307495,6.61E+19,13.18628979,0,280.7521057,0.008553526,31.43403053,32.9392395,171.049078,-57.4996033,128.7339248
164,1995/9/1,6.080133333,1,6087,9,4,1,2.643332481,195.7778473,277.182312,248.780899,151.2391357,302.9251099,23.94277191,361.4664917,6.61E+19,13.00301743,8.6,279.6486511,0.008050048,28.6627903,28.401413,167.115057,-58.5413818,127.2963638
165,1995/10/1,7.828935484,1,6117,10,6,1,2.586949825,207.3114014,269.0968018,246.428299,164.1123962,293.960144,33.60302734,355.151886,6.61E+19,12.52597618,3.1,278.5930481,0.007572511,38.1152153,22.6685028,169.1961861,-61.191742,130.5093689
166,1995/11/1,10.76086667,1,6148,11,2,1,2.543256521,229.7604065,264.5514526,245.4336853,185.0839233,287.9519043,48.46290207,350.3414307,6.61E+19,12.09234142,17.8,277.5365295,0.007205958,52.98305511,19.1177673,176.7773514,-62.3895264,136.6210212
167,1995/12/1,12.92083871,1,6178,12,4,1,2.525363207,242.3087463,262.4732361,244.2120667,193.7402954,286.098053,52.57622528,347.5794678,6.61E+19,11.89958858,3.4,276.8720093,0.007194323,57.5374794,18.2611694,184.7712669,-61.4814148,141.1640701
168,1996/1/1,14.18087097,1,6209,1,0,1,2.488298416,236.2077942,262.4385986,244.4308777,187.7567139,286.1331177,46.62603378,346.8792725,6.61E+19,11.88640022,29.1,276.6747742,0.00725383,51.09423828,18.0077209,185.1135559,-60.7461548,141.1306801
169,1996/2/1,15.15482759,1,6240,2,3,1,2.541550636,216.6929626,263.0067444,244.1456299,169.6246033,286.1564636,34.75251389,346.9298096,6.61E+19,11.9303894,5.9,276.4691772,0.007304883,39.04830551,18.8611145,177.6446571,-60.773346,134.8720894
170,1996/3/1,15.12280645,1,6269,3,4,1,2.535531282,200.3621521,264.1550903,243.7407837,156.2859344,287.2568054,27.85033989,347.5234375,6.61E+19,11.97018719,17.7,276.4675903,0.007413073,32.1647644,20.4143066,168.1973877,-60.2666321,128.4355945
171,1996/4/1,14.21586667,1,6300,4,0,1,2.541479111,202.9078369,268.6737061,245.8130798,161.5700684,291.2316589,34.33946609,353.0837097,6.61E+19,12.01688957,7.6,277.7237244,0.007502294,38.76032639,22.8606263,164.1475105,-61.8520508,127.2306023
172,1996/5/1,13.09454839,1,6330,5,2,1,2.590528965,213.6304169,274.1896667,247.7403259,169.592514,298.9086609,38.85231781,359.9618835,6.61E+19,12.17514801,0,278.9224243,0.00778265,45.11058426,26.4493408,168.5198326,-61.0532226,130.7401962
173,1996/6/1,12.08383333,1,6361,6,5,1,2.724032879,218.2319336,281.1188965,250.7023621,168.8044891,307.2515869,34.31998444,365.9028625,6.61E+19,12.4652195,0,280.3169556,0.008198706,42.23296356,30.4165344,175.99897,-58.6512756,134.4845047
174,1996/7/1,10.16425806,1,6391,7,0,1,2.773864031,213.3123779,284.6669006,251.8984528,161.7744751,310.6607361,29.45088196,367.9749756,6.61E+19,12.85947323,0,280.8791504,0.008481469,37.71633911,32.7684478,175.5960388,-57.3142395,132.3235931
175,1996/8/1,8.180451613,1,6422,8,3,1,2.696959257,202.5794373,283.8463135,251.8151703,154.3533936,310.0561829,25.49229431,367.4143066,6.61E+19,13.08450985,0,280.9803772,0.008408891,32.10564804,32.0311432,170.4737893,-57.3581237,128.8610993
176,1996/9/1,7.582533333,1,6453,9,6,1,2.665523052,196.0547485,275.7845459,248.6630096,151.814743,301.5254517,24.43364334,360.3514709,6.61E+19,12.93799591,6.1,279.223175,0.007923433,29.23602295,27.1215363,166.8187255,-58.8260192,127.3810997
177,1996/10/1,9.160967742,1,6483,10,1,1,2.582644701,207.9490204,267.6366272,245.4582977,164.3740234,291.6647034,34.47273254,352.5799866,6.61E+19,12.37940502,0.1,277.8540955,0.007461313,39.01364899,22.1783295,168.9353714,-60.9152832,129.9012909
178,1996/11/1,10.4017,1,6514,11,4,1,2.593682051,230.0893402,266.0174561,246.3420715,184.428833,290.7599182,47.7850647,352.0755005,6.61E+19,12.02765179,16.6,278.0853271,0.007255258,52.74206543,19.6753846,177.3472748,-61.3155823,136.6437683
179,1996/12/1,12.86125806,1,6544,12,6,1,2.527297735,242.5389099,263.1875916,245.4274597,194.1180267,286.9943542,52.09183121,348.8074951,6.61E+19,11.88788986,6.1,277.1792603,0.007201705,56.7894783,17.7601319,185.7494316,-61.8131409,142.0261955
180,1997/1/1,14.41748387,1,6575,1,2,1,2.514751673,235.8325043,261.5731201,244.0020294,187.2683563,284.6629639,45.96624374,346.0385132,6.61E+19,11.85949802,19,276.3970947,0.007203214,50.30830383,17.5710907,185.5242005,-61.3755493,141.3021126
181,1997/2/1,15.43671429,1,6606,2,5,1,2.56188488,216.8241425,261.9307556,243.4844208,169.8324585,284.7230225,35.0284729,345.8069458,6.61E+19,11.90029716,28.8,276.1578674,0.007279721,39.19634247,18.4463348,177.6278,-61.0839233,134.8039856
182,1997/3/1,15.46751613,1,6634,3,5,1,2.53403759,200.5426025,264.9139404,243.7427673,156.8490295,287.7777405,27.71038055,348.8144836,6.61E+19,11.98767662,14.1,276.8269958,0.00740094,31.90912819,21.1711731,168.6334743,-61.0367431,129.138649
183,1997/4/1,14.56303333,1,6665,4,1,1,2.58946681,202.9163818,267.5362549,244.4629669,160.8443604,290.4551392,33.59228897,352.4844971,6.61E+19,12.02182865,38.6,277.4032593,0.007494954,38.30527496,23.073288,164.6111068,-62.0293579,127.2520714
184,1997/5/1,13.17716129,1,6695,5,3,1,2.635239601,213.3742523,275.1097717,248.4246216,168.8105316,300.3531494,37.79745865,361.0457458,6.61E+19,12.24245548,0,279.1786194,0.007837878,44.04103088,26.6851501,169.3332214,-60.6925964,131.0130729
185,1997/6/1,11.73836667,1,6726,6,6,1,2.695889473,218.1437836,283.0428772,251.6346283,169.3520966,308.7610474,33.56878281,367.7418213,6.61E+19,12.63095093,0,280.9183044,0.008279072,41.2732048,31.4082489,176.8705788,-58.9807739,135.7833138
186,1997/7/1,9.41083871,1,6756,7,1,1,2.751522541,213.1686707,284.8535767,251.5590057,160.156311,310.7272644,28.52610588,367.5767212,6.61E+19,13.0763731,0,280.7295227,0.008589183,37.03593826,33.294571,176.1327324,-56.8494568,131.6302051
187,1997/8/1,7.285032258,1,6787,8,4,1,2.725088835,202.6045074,282.5358887,250.6017151,154.3739624,307.8977661,25.4669075,366.0820313,6.61E+19,13.28679085,0,280.3848877,0.008486036,32.01358795,31.9341736,170.5909195,-58.1842652,128.9070549
188,1997/9/1,6.686333333,1,6818,9,0,1,2.683952332,195.8801575,277.0733643,248.4875641,151.2816162,302.7235107,24.26540947,361.5361633,6.61E+19,13.17500973,0,279.4429626,0.008098951,28.94558144,28.5858002,166.9345761,-58.8126526,127.0162067
189,1997/10/1,8.336548387,1,6848,10,2,1,2.631339788,207.5945282,270.3414917,245.8357849,164.0152283,294.6054382,34.58835983,354.986084,6.61E+19,12.66383648,30.1,278.5053101,0.007670897,38.93946838,24.5057068,168.6550598,-60.3806458,129.4268685
190,1997/11/1,10.68416667,1,6879,11,5,1,2.582099199,229.5739136,266.7098083,245.703125,183.910553,290.2198486,47.81220627,351.8170166,6.61E+19,12.25601292,18.2,277.9463196,0.007442423,52.62231445,21.0066833,176.9515992,-61.597168,136.0983467
191,1997/12/1,13.07619355,1,6909,12,0,1,2.599533796,242.3735504,264.1213074,245.2408447,193.6950836,287.7138062,52.26737213,348.8141785,6.61E+19,12.10692501,9.9,277.1661072,0.007389924,57.19268417,18.8804627,185.1808662,-61.1003723,141.4277115
192,1998/1/1,14.72051613,1,6940,1,3,1,2.573013306,235.7875824,264.510498,245.2536316,185.4559631,287.6017761,45.95844269,347.7324219,6.61E+19,12.07040596,10.4,276.8243408,0.007404349,50.54405212,19.2568664,185.2435303,-60.1306458,139.4975204
193,1998/2/1,15.74582143,1,6971,2,6,1,2.593068123,216.46521,264.750885,244.8083344,168.3624573,287.0988159,34.56968689,347.3765259,6.61E+19,12.11713409,1.7,276.4961548,0.007465106,38.99519348,19.9425506,177.4700165,-60.27771,133.7927704
194,1998/3/1,15.59809677,1,6999,3,6,1,2.612514734,200.4077606,265.2050476,244.0791473,155.1173553,287.9777527,27.88550949,348.4369812,6.61E+19,12.12773132,42.6,276.5785522,0.007456034,32.19170761,21.1259003,168.216053,-60.4592285,127.2318458
195,1998/4/1,14.89193333,1,7030,4,2,1,2.607344389,202.2595367,270.2303467,245.915802,159.5721893,292.8310547,33.69278717,353.6309814,6.61E+19,12.22991276,19.4,277.5984802,0.007680403,38.39606857,24.3145447,163.8634681,-60.7999267,125.8794021
196,1998/5/1,13.58983871,1,7060,5,4,1,2.688551664,213.1576691,277.2633972,249.1214294,168.1915588,302.3198242,38.82610321,362.0845947,6.61E+19,12.41404819,0,279.5994263,0.007954289,45.22882843,28.1419678,167.9288407,-59.7647705,129.3654556
197,1998/6/1,11.7057,1,7091,6,0,1,2.756678581,217.5433655,285.2683716,252.4250793,166.8677368,311.53302,32.69107819,369.1234741,6.61E+19,12.70673656,0,281.2851868,0.008393541,40.91927338,32.8432923,176.6240921,-57.5904541,134.1766586
198,1998/7/1,9.41516129,1,7121,7,2,1,2.7667799,212.6270752,288.2409058,252.3805542,159.9965973,313.6580811,28.4764328,369.6894531,6.61E+19,13.14201641,0,281.2314758,0.008718468,37.03931046,35.8603516,175.5877647,-56.031372,131.5201645
199,1998/8/1,7.508870968,1,7152,8,5,1,2.788856745,202.0722046,286.1941833,251.6482391,152.1524506,312.2213745,24.27487564,368.3898315,6.61E+19,13.33646202,0,280.9240723,0.008651597,31.17849541,34.5459442,170.8937092,-56.168457,127.877575
200,1998/9/1,6.536033333,1,7183,9,1,1,2.693375349,195.6565857,277.9608459,248.8299561,150.3448334,304.036377,23.90083694,361.8493042,6.61E+19,13.05328274,0,279.5161438,0.008117364,28.77151871,29.1308898,166.885067,-57.8129272,126.4439965
